instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,cnt
291,2011-01-13,1,0,1,13,0,4,1,1,0.22,0.19699999999999998,0.41,0.4478,2,83
292,2011-01-13,1,0,1,14,0,4,1,1,0.22,0.19699999999999998,0.41,0.3881,3,42
293,2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,60
294,2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,78
295,2011-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,162
296,2011-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,144
297,2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,99
298,2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64
299,2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40
300,2011-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30
301,2011-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.19399999999999998,1,15
302,2011-01-14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.19399999999999998,0,14
303,2011-01-14,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5
304,2011-01-14,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1
305,2011-01-14,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1
306,2011-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8
307,2011-01-14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17
308,2011-01-14,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70
309,2011-01-14,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,158
310,2011-01-14,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117
311,2011-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.19399999999999998,4,44
312,2011-01-14,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,53
313,2011-01-14,1,0,1,12,0,5,1,1,0.2,0.19699999999999998,0.44,0.2537,2,61
314,2011-01-14,1,0,1,13,0,5,1,1,0.22,0.19699999999999998,0.37,0.3881,4,77
315,2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,64
316,2011-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,68
317,2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,90
318,2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,159
319,2011-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,139
320,2011-01-14,1,0,1,19,0,5,1,1,0.16,0.19699999999999998,0.59,0.0896,3,92
321,2011-01-14,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68
322,2011-01-14,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,52
323,2011-01-14,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,36
324,2011-01-14,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,27
325,2011-01-15,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,28
326,2011-01-15,1,0,1,1,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,2,20
327,2011-01-15,1,0,1,2,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,0,12
328,2011-01-15,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,8
329,2011-01-15,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5
330,2011-01-15,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1
331,2011-01-15,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,3
332,2011-01-15,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,10
333,2011-01-15,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,23
334,2011-01-15,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,33
335,2011-01-15,1,0,1,10,0,6,0,1,0.18,0.19699999999999998,0.59,0.1642,2,59
336,2011-01-15,1,0,1,11,0,6,0,1,0.2,0.19699999999999998,0.55,0.2239,18,72
337,2011-01-15,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,89
338,2011-01-15,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,101
339,2011-01-15,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,118
340,2011-01-15,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.19399999999999998,21,129
341,2011-01-15,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.19399999999999998,33,128
342,2011-01-15,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,83
343,2011-01-15,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,84
344,2011-01-15,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,74
345,2011-01-15,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,41
346,2011-01-15,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,57
347,2011-01-15,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26
348,2011-01-15,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,44
349,2011-01-16,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,39
350,2011-01-16,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,23
351,2011-01-16,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,16
352,2011-01-16,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,15
353,2011-01-16,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1
354,2011-01-16,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,2
355,2011-01-16,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1
356,2011-01-16,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3
357,2011-01-16,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18
358,2011-01-16,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,32
359,2011-01-16,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,79
360,2011-01-16,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,93
361,2011-01-16,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,104
362,2011-01-16,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,118
363,2011-01-16,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,91
364,2011-01-16,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,113
365,2011-01-16,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,99
366,2011-01-16,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,105
367,2011-01-16,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,67
368,2011-01-16,1,0,1,19,0,0,0,1,0.18,0.19699999999999998,0.47,0.1343,14,61
369,2011-01-16,1,0,1,20,0,0,0,1,0.18,0.19699999999999998,0.47,0.1642,7,57
370,2011-01-16,1,0,1,21,0,0,0,1,0.18,0.19699999999999998,0.51,0.1642,6,28
371,2011-01-16,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,21
372,2011-01-16,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18
373,2011-01-17,1,0,1,0,1,1,0,2,0.2,0.19699999999999998,0.47,0.2239,1,17
374,2011-01-17,1,0,1,1,1,1,0,2,0.2,0.19699999999999998,0.44,0.19399999999999998,1,16
375,2011-01-17,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8
376,2011-01-17,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,0,2
377,2011-01-17,1,0,1,4,1,1,0,2,0.18,0.19699999999999998,0.43,0.1343,1,3
378,2011-01-17,1,0,1,5,1,1,0,2,0.18,0.19699999999999998,0.43,0.1642,0,1
379,2011-01-17,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,0,5
380,2011-01-17,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,13
381,2011-01-17,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,33
382,2011-01-17,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,47
383,2011-01-17,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,57
384,2011-01-17,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.19399999999999998,9,64
385,2011-01-17,1,0,1,12,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,10,80
386,2011-01-17,1,0,1,13,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,13,93
387,2011-01-17,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,86
388,2011-01-17,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,93
389,2011-01-17,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,82
390,2011-01-17,1,0,1,17,1,1,0,1,0.2,0.19699999999999998,0.51,0.19399999999999998,4,71
391,2011-01-17,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,92
392,2011-01-17,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.19399999999999998,2,60
393,2011-01-17,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,4,33
394,2011-01-17,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,3,27
395,2011-01-17,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13
396,2011-01-17,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,4
397,2011-01-18,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3
398,2011-01-18,1,0,1,13,0,2,1,2,0.2,0.19699999999999998,0.86,0.2239,0,22
399,2011-01-18,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,28
400,2011-01-18,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,35
401,2011-01-18,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.19399999999999998,0,61
402,2011-01-18,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.19399999999999998,1,125
403,2011-01-18,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,133
404,2011-01-18,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,99
405,2011-01-18,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83
406,2011-01-18,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41
407,2011-01-18,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33
408,2011-01-18,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,20
409,2011-01-19,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3
410,2011-01-19,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,7
411,2011-01-19,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3
412,2011-01-19,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,2
413,2011-01-19,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7
414,2011-01-19,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32
415,2011-01-19,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,90
416,2011-01-19,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,197
417,2011-01-19,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,109
418,2011-01-19,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,47
419,2011-01-19,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,52
420,2011-01-19,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,70
421,2011-01-19,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,78
422,2011-01-19,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,75
423,2011-01-19,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,82
424,2011-01-19,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,104
425,2011-01-19,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,197
426,2011-01-19,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,161
427,2011-01-19,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,112
428,2011-01-19,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,76
429,2011-01-19,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,59
430,2011-01-19,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,59
431,2011-01-19,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,28
432,2011-01-20,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,13
433,2011-01-20,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,5
434,2011-01-20,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2
435,2011-01-20,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1
436,2011-01-20,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1
437,2011-01-20,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6
438,2011-01-20,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35
439,2011-01-20,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,101
440,2011-01-20,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,249
441,2011-01-20,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,143
442,2011-01-20,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,57
443,2011-01-20,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,68
444,2011-01-20,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,84
445,2011-01-20,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,98
446,2011-01-20,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,81
447,2011-01-20,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.19399999999999998,8,70
448,2011-01-20,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,91
449,2011-01-20,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,215
450,2011-01-20,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.19399999999999998,1,185
451,2011-01-20,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,152
452,2011-01-20,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,126
453,2011-01-20,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,57
454,2011-01-20,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56
455,2011-01-20,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,31
456,2011-01-21,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,21
457,2011-01-21,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6
458,2011-01-21,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2
459,2011-01-21,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1
460,2011-01-21,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1
461,2011-01-21,1,0,1,5,0,5,1,1,0.24,0.19699999999999998,0.6,0.4179,1,5
462,2011-01-21,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27
463,2011-01-21,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,68
464,2011-01-21,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,217
465,2011-01-21,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,166
466,2011-01-21,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,63
467,2011-01-21,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,59
468,2011-01-21,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,78
469,2011-01-21,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,73
470,2011-01-21,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,62
471,2011-01-21,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,65
472,2011-01-21,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97
473,2011-01-21,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,161
474,2011-01-21,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,120
475,2011-01-21,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,96
476,2011-01-21,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,53
477,2011-01-21,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41
478,2011-01-21,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,34
479,2011-01-21,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27
480,2011-01-22,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13
481,2011-01-22,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,3,12
482,2011-01-22,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11
483,2011-01-22,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,1,7
484,2011-01-22,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,0,3
485,2011-01-22,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2
486,2011-01-22,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8
487,2011-01-22,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,1,27
488,2011-01-22,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,40
489,2011-01-22,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,53
490,2011-01-22,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,4,63
491,2011-01-22,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,10,70
492,2011-01-22,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,12,84
493,2011-01-22,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,11,75
494,2011-01-22,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,10,103
495,2011-01-22,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.19399999999999998,11,83
496,2011-01-22,1,0,1,17,0,6,0,1,0.12,0.19699999999999998,0.28,0.0,8,67
497,2011-01-22,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.19399999999999998,0,54
498,2011-01-22,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,6,59
499,2011-01-22,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,1,45
500,2011-01-22,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39
501,2011-01-22,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,7,30
502,2011-01-22,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,2,33
503,2011-01-23,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,22
504,2011-01-23,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,1,13
505,2011-01-23,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,18
506,2011-01-23,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,1,5
507,2011-01-23,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3
508,2011-01-23,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,0,1
509,2011-01-23,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,1,2
510,2011-01-23,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,2,19
511,2011-01-23,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,3,28
512,2011-01-23,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,7,58
513,2011-01-23,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,22,99
514,2011-01-23,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,24,116
515,2011-01-23,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,12,87
516,2011-01-23,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,17,110
517,2011-01-23,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,13,77
518,2011-01-23,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,9,65
519,2011-01-23,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,5,55
520,2011-01-23,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,5,49
521,2011-01-23,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,5,50
522,2011-01-23,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,4,35
523,2011-01-23,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.19399999999999998,5,25
524,2011-01-23,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.19399999999999998,5,28
525,2011-01-23,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,4,21
526,2011-01-24,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.19399999999999998,0,7
527,2011-01-24,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.19399999999999998,0,1
528,2011-01-24,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,0,1
529,2011-01-24,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,0,1
530,2011-01-24,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,0,5
531,2011-01-24,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,0,15
532,2011-01-24,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,5,84
533,2011-01-24,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,6,177
534,2011-01-24,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,4,102
535,2011-01-24,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,6,40
536,2011-01-24,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,3,46
537,2011-01-24,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.19399999999999998,11,63
538,2011-01-24,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,6,60
539,2011-01-24,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,2,45
540,2011-01-24,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,7,57
541,2011-01-24,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,4,70
542,2011-01-24,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,6,184
543,2011-01-24,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,8,153
544,2011-01-24,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,5,106
545,2011-01-24,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,1,81
546,2011-01-24,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,6,59
547,2011-01-24,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,3,35
548,2011-01-24,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,3,24
549,2011-01-25,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,3,9
550,2011-01-25,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,0,5
551,2011-01-25,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,0,2
552,2011-01-25,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,0,1
553,2011-01-25,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,0,9
554,2011-01-25,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,1,36
555,2011-01-25,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,5,108
556,2011-01-25,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,5,238
557,2011-01-25,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,10,144
558,2011-01-25,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,6,55
559,2011-01-25,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,6,61
560,2011-01-25,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,21,106
561,2011-01-25,1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,21,93
562,2011-01-25,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,11,68
563,2011-01-25,1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,21,84
564,2011-01-25,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,14,116
565,2011-01-25,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,14,222
566,2011-01-25,1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,7,225
567,2011-01-25,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,13,146
568,2011-01-25,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.19399999999999998,16,119
569,2011-01-25,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.19399999999999998,5,45
570,2011-01-25,1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,4,53
571,2011-01-25,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,3,40
572,2011-01-26,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,3,17
573,2011-01-26,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,0,5
574,2011-01-26,1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.19399999999999998,3,10
575,2011-01-26,1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,0,1
576,2011-01-26,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,0,8
577,2011-01-26,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,1,30
578,2011-01-26,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,3,72
579,2011-01-26,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,3,58
580,2011-01-26,1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,2,28
581,2011-01-26,1,0,1,11,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,6,41
582,2011-01-26,1,0,1,12,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,7,48
